,r,id,dist,initial,passes,residence_time,insertion_step,avg_r_dist,burnup,integrated_flux_pebbles_thermal,integrated_flux_pebbles_thermal_unc,integrated_flux_pebbles_thermal_rel_unc,integrated_flux_pebbles_fast,integrated_flux_pebbles_fast_unc,integrated_flux_pebbles_fast_rel_unc,integrated_power_pebbles,integrated_power_pebbles_unc,integrated_power_pebbles_rel_unc,922350,922380,942390,942410,541350,551370
6424,3.0,15968,50.56237855168624,1,2,64.8,0,29.192875790694245,24.589668819455905,1.550535232009474e+20,2.956443812605338e+18,0.01906724691946422,7.496769971840103e+19,2.130990780221786e+18,0.028425452404520404,3581443124.820183,227567362.6435253,0.06354068868675697,0.0037211226058755376,0.019215840381172775,2.6463498396318018e-05,4.3527866457665866e-08,9.201861018409524e-09,1.410579772032967e-05
6430,3.0,16415,46.55324873473478,1,2,64.8,0,23.71540870939506,,1.5254364083016686e+20,3.003201213906476e+18,0.019687488757725823,6.981343786200851e+19,2.008671058686343e+18,0.02877198316256294,,,,,,,,,
6457,3.0,5408,83.42913807163761,0,1,0.0,7,43.36470114345185,75.51808192848691,0.0,0.0,0.021983047895390993,0.0,0.0,0.033995496713071956,0.0,0.0,0.06940878211659125,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
6463,3.0,6162,78.47977198178171,1,2,64.8,0,41.66834520559399,,1.1495940530022303e+20,2.516665576242975e+18,0.021891776228926723,4.3826022279962165e+19,1.489252851295995e+18,0.03398101798476247,,,,,,,,,
6495,3.0,12945,53.12843170923891,1,2,64.8,0,38.44700624731685,24.91217836751493,1.4510810609391488e+20,2.899590702675234e+18,0.019982279286303965,7.492893585888957e+19,2.1410797100558182e+18,0.028574804720142045,3432984150.7797766,228969936.44734746,0.06669705608612805,0.003733159350377071,0.019216607618333787,2.5704422212351578e-05,2.0630771293785315e-08,1.207331330376191e-08,1.3549470281668412e-05
6504,3.0,16172,43.414461295077096,0,1,0.0,7,22.455722710344116,78.6416094575723,0.0,0.0,0.019916131558138796,0.0,0.0,0.02886255086475963,0.0,0.0,0.06496262161246982,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
6538,3.0,15531,50.383569078623886,1,2,64.8,0,29.202803003584133,,1.5939805608171848e+20,3.1187834781633905e+18,0.01956600698169422,6.781772250277013e+19,1.968743826858317e+18,0.029029931324778716,,,,,,,,,
6551,3.0,6240,78.33040229619819,0,1,0.0,7,43.337343830439444,72.22459661974622,0.0,0.0,0.02158805690573283,0.0,0.0,0.03319024966108893,0.0,0.0,0.06790424516361411,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
6560,3.0,15585,47.17589534213847,0,1,0.0,7,28.64982283988851,77.82799758905726,0.0,0.0,0.019271629674399333,0.0,0.0,0.028288174219158083,0.0,0.0,0.0651425692261139,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
6566,3.0,3112,98.28528460609066,1,2,64.8,0,41.59403709320001,,1.1853107771138535e+20,2.554917331177791e+18,0.02155483085540512,3.3409712537682293e+19,1.3259430434757012e+18,0.03968735265172338,,,,,,,,,
6591,3.0,15013,46.34470821175906,1,2,64.8,0,29.745167092018704,56.64538261018382,1.3706406898035735e+20,2.800915012656336e+18,0.02043507852563267,6.723958235089133e+19,1.9649576696394563e+18,0.02922322835655461,3173881862.6945043,213517963.48941523,0.06727344391707972,0.0037516539584931297,0.019217596910945697,2.5165571572490015e-05,1.1158874518114473e-08,6.738074543041651e-09,1.2509518446315436e-05
6598,3.0,18040,50.734729882263146,1,2,64.8,0,14.881831809963442,,1.635526016220224e+20,3.1243777923848023e+18,0.019103198367980617,7.398001562630021e+19,2.039278522789911e+18,0.027565262125531897,,,,,,,,,
6605,3.0,10570,63.18655941330459,1,2,64.8,0,42.734731836085004,67.30697536411361,1.364007882234833e+20,2.785647551857343e+18,0.020422517993761526,6.6543470364760646e+19,2.0362632217711616e+18,0.030600496346362832,3282116336.2614875,216494375.55878618,0.06596182261028118,0.003743687236244025,0.019219362878907582,2.3524999720603247e-05,1.6837264005097033e-08,7.478637472100428e-09,1.2946470946267047e-05
6647,3.0,8100,70.11259628627244,1,2,64.8,0,40.9509961588286,10.653589269575257,1.1497639768512543e+20,2.529543385816285e+18,0.022000544779144128,5.527065112971184e+19,1.7567443362990377e+18,0.031784397331890035,2918402083.1896577,198958820.52834174,0.06817388929180394,0.003772115812100841,0.019225206162454385,1.8401312887105794e-05,3.813726053273734e-09,5.636763442451333e-10,1.1472858914059308e-05
6659,3.0,17945,46.36103324735198,1,2,64.8,0,8.736436921733944,,1.6325362047641862e+20,3.150297206330799e+18,0.019296951560016692,7.405879319663387e+19,2.103757724187366e+18,0.02840658932426388,,,,,,,,,
6692,3.0,8823,64.74395689036648,1,2,64.8,0,42.30550699935503,,1.2821327810911443e+20,2.7515648917417697e+18,0.021460841905938027,5.5139308662659875e+19,1.745187177557841e+18,0.03165050886355553,,,,,,,,,
6738,3.0,17669,51.14185621437362,1,2,64.8,0,22.14242137417509,,1.738995688516454e+20,3.295328640770168e+18,0.018949607883050182,7.551301972406177e+19,2.1382861383587282e+18,0.028316787570837616,,,,,,,,,
6770,3.0,16612,49.32327647120862,1,2,64.8,0,24.567697838295153,,1.4755392556050253e+20,2.876170019076158e+18,0.019492331418162253,6.470812211005769e+19,1.8706466044912092e+18,0.02890899231026288,,,,,,,,,
6781,3.0,16147,52.10971522109631,1,2,64.8,0,30.710285311018986,,1.6418643470804782e+20,3.1664638507607316e+18,0.019285782387511233,7.271221579451435e+19,2.0866700091277924e+18,0.028697653981894163,,,,,,,,,
6784,3.0,15122,43.073754677169354,0,1,0.0,7,27.123111002003395,78.66444222877753,0.0,0.0,0.01969967208620143,0.0,0.0,0.028765893481689512,0.0,0.0,0.06599506086269644,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
6795,3.0,16403,45.58291254803599,1,2,64.8,0,25.188437687229587,,1.493405856906832e+20,2.913276993467017e+18,0.01950760391084207,6.5722420812945465e+19,1.9077853538743278e+18,0.02902792274350533,,,,,,,,,
6797,3.0,4915,86.25705313784839,1,2,64.8,0,46.721808417771705,9.47630965028813,1.4247094523150402e+20,2.9766272299862523e+18,0.020892872052961173,5.602707066312858e+19,1.9598006245117919e+18,0.034979530454044186,3480662319.7299075,231402681.5295166,0.06648237038618357,0.003729596993653803,0.019220027260914988,2.2874514762813526e-05,8.032583914563439e-09,1.5900739350362044e-08,1.3725566957575061e-05
6833,3.0,17125,52.55457481175013,1,2,64.8,0,26.669821395216616,34.19772612944381,1.6575563550594227e+20,3.152524097695013e+18,0.019019106578623664,8.342680639596097e+19,2.329575289204607e+18,0.027923582237440066,3759873173.4333496,239071673.5825386,0.06358503666341196,0.003708350547070474,0.019212006163067015,2.9529784148628145e-05,4.786164482548718e-08,1.9445182670301162e-08,1.4819638449597003e-05
6854,3.0,14919,46.28053932509882,1,2,64.8,0,28.09767974780152,,1.4029846073004638e+20,2.838724241750811e+18,0.020233466760643287,6.401602378533019e+19,1.8953008834989156e+18,0.02960666363556994,,,,,,,,,
6870,3.0,16918,44.95135907130775,1,2,64.8,0,19.185858451622632,,1.4856984648740943e+20,2.877147845463389e+18,0.019365624408228848,6.513875273133231e+19,1.9010599398942804e+18,0.02918477649910318,,,,,,,,,
6881,3.0,16229,48.98494636184652,1,2,64.8,0,29.289244671431963,59.19445812777737,1.6077385992736122e+20,3.155155098088641e+18,0.01962480156608893,8.38038064380945e+19,2.3400039837333115e+18,0.027922406907159546,3695171653.0216336,238165710.99788788,0.06445321986683186,0.00371301803798575,0.019208430835540462,3.306214257343511e-05,2.919140353743671e-08,2.1944576244457454e-08,1.4569255775543322e-05
6905,3.0,12694,54.06836694266733,1,2,64.8,0,36.6943546899888,36.718035384732275,1.3304443703045477e+20,2.6962858591463066e+18,0.020266054856011066,6.203252014129476e+19,1.898883587381445e+18,0.030611098550506366,3233343730.948063,219066487.88842654,0.06775230415239307,0.003748825518705848,0.01922254113620402,2.0356959537668335e-05,6.061768464385886e-09,5.527973135790314e-09,1.2709077195213954e-05
6926,3.0,12322,59.59834309297596,1,2,64.8,0,44.19668099154323,29.289924986051584,1.5222664379640293e+20,3.068564127707063e+18,0.020157864951756706,7.422754561751153e+19,2.2233456504154212e+18,0.02995310746056645,3667680244.2609324,240123568.89854157,0.0654701481336273,0.0037155139043410787,0.019217929990076682,2.4546229985132208e-05,2.078420718343504e-08,2.0974660420376673e-08,1.4441680614338815e-05
6973,3.0,15870,44.692242469789306,0,1,0.0,7,24.25372401676515,77.03378958692487,0.0,0.0,0.019550012958103363,0.0,0.0,0.02846397947466842,0.0,0.0,0.06343446712746799,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
6975,3.0,11879,57.25222918200399,1,2,64.8,0,41.67365667979036,,1.480522369241742e+20,3.039588337147989e+18,0.020530512745340897,7.163828202617603e+19,2.0994922270271844e+18,0.0293068477864956,,,,,,,,,
6977,3.0,16591,40.552312056834005,1,2,64.8,0,14.982301348758307,39.22393955807454,1.4316808454094386e+20,2.7596946461851223e+18,0.01927590674299964,6.937818693422869e+19,1.9691481059652396e+18,0.028382812999019624,3232015066.1529818,209174431.53129372,0.06471951004246736,0.0037474049583576985,0.01921562089740337,2.6965872036194482e-05,2.080569264246056e-08,6.916513811135859e-10,1.2713464274097191e-05
6982,3.0,17720,49.53300786149907,1,2,64.8,0,18.01608131233933,26.12569579460985,1.5756965838538477e+20,3.0094626467656044e+18,0.019099252213932223,8.092114632076947e+19,2.2920550760174845e+18,0.028324550259481416,3677690794.745185,235795963.3233153,0.06411522242713524,0.0037129955009006575,0.019207624458259225,3.387684932101798e-05,3.671130045655823e-08,1.5093143353841377e-08,1.4512806435276299e-05
6983,3.0,18444,54.67774938110454,1,2,64.8,0,18.57451435148804,43.766191352775294,1.629179816837715e+20,3.1142609871802276e+18,0.01911551416850411,8.464861829880943e+19,2.3143543287577585e+18,0.027340721860197325,3663179179.472838,241113161.08757558,0.06582073911063062,0.003714428868067968,0.019205840282524266,3.5382326002651457e-05,3.2149782670459986e-08,2.035475234692184e-08,1.4439959544706068e-05
6988,3.0,12997,49.132361085606505,1,2,64.8,0,34.31744441276499,13.439381821454164,1.3349852246008218e+20,2.7658066049461233e+18,0.020717881771112005,6.936890468255542e+19,2.037474227224066e+18,0.029371578469458537,3126127001.6647935,213865286.41672572,0.06841221943409001,0.0037556846036144137,0.01921867956153485,2.4361829974401817e-05,2.8696790138886525e-08,5.301232574972716e-09,1.2325653684378028e-05
6989,3.0,13712,54.82855678541765,1,2,64.8,0,39.59777535399254,,1.536712297730687e+20,3.0501760460431764e+18,0.01984871241381663,7.129041023055353e+19,2.0723500433378253e+18,0.029069127763970432,,,,,,,,,
6994,3.0,12577,45.671330309434076,1,2,64.8,0,31.02570969611085,29.91481042551971,1.2368014879414605e+20,2.549093660204425e+18,0.020610370257939707,5.98479440534109e+19,1.8066867366625055e+18,0.030187949899333884,2927495909.2114315,198134859.70372355,0.06768066151016225,0.0037705583183920547,0.019221815629689075,2.137324938777299e-05,2.060572828275525e-08,1.13010456816604e-09,1.1535667105285289e-05
6996,3.0,4836,83.00105221632582,1,2,64.8,0,41.31755156350759,,1.2843215012534705e+20,2.7765615835919196e+18,0.021618898234453402,4.364257211889969e+19,1.586744729412275e+18,0.03635772715433345,,,,,,,,,
7031,3.0,16254,51.15734079086687,1,2,64.8,0,28.52877024941975,,1.622345360570893e+20,3.106648758500958e+18,0.019149120982524637,7.142885759476132e+19,2.0605227596349635e+18,0.02884720306357083,,,,,,,,,
7035,3.0,17552,43.70730995067794,1,2,64.8,0,7.976627180518337,25.922204825976678,1.4617104192900714e+20,2.836787807126859e+18,0.019407317411780096,7.392301463937057e+19,2.0733859502584407e+18,0.028047908494713617,3303239266.7572603,209903553.15447286,0.06354476203612461,0.0037428883229394493,0.01921456226083783,2.81072031293618e-05,2.5524832655204328e-08,5.701501151844301e-16,1.2995658925887928e-05
7039,3.0,5418,83.55998843970025,1,2,64.8,0,43.31269672882669,,1.2518187617745029e+20,2.705985935985836e+18,0.021616435370803943,4.979967285261321e+19,1.7037153439493821e+18,0.03421137622714284,,,,,,,,,
7042,3.0,5063,80.31562362813436,1,2,64.8,0,38.56598649760942,,1.1891926787664817e+20,2.538967171955672e+18,0.02135034311335717,3.792255598138564e+19,1.3988550497695532e+18,0.036887151025795414,,,,,,,,,
7045,3.0,15285,44.13912032524461,1,2,64.8,0,26.393282262355434,,1.525422005608971e+20,2.948667187337152e+18,0.019330173397885397,6.532634506928535e+19,1.9414762013407293e+18,0.029719651379265025,,,,,,,,,
7046,3.0,5507,78.9222168492949,1,2,64.8,0,41.451992454746836,,1.1652129408186144e+20,2.574444379342533e+18,0.022094196598382014,4.732449408982924e+19,1.596997658496172e+18,0.03374568897587838,,,,,,,,,
7054,3.0,6305,76.18958709393733,1,2,64.8,0,40.26770486173949,41.49090836681539,1.1068823122754208e+20,2.430451295974243e+18,0.021957630626312546,5.162535074471389e+19,1.6911812994656722e+18,0.03275873723025191,2705352396.3321247,190560279.3732049,0.07043824665191994,0.003787552065739412,0.019226318378343172,1.7307609647036703e-05,5.893818918127146e-09,1.1430958666450172e-09,1.0663427814280498e-05
7067,3.0,9907,63.195538800799106,1,2,64.8,0,42.00811434039194,64.19821171315074,1.2691870450719425e+20,2.727540503514076e+18,0.021490453389866333,6.1953259825105125e+19,1.932075384836849e+18,0.031186016527477704,3218286943.616967,219227124.00097647,0.0681191975239447,0.0037492744475673984,0.019220814005137577,2.2264558292535926e-05,2.47674033536027e-08,7.028428295517515e-09,1.2687655391394844e-05
7077,3.0,15145,45.22199397237838,1,2,64.8,0,25.48481507961994,,1.421510358798674e+20,2.80192311318484e+18,0.019710887759922906,6.077699993801441e+19,1.7951601783111624e+18,0.029536834331112434,,,,,,,,,
7110,3.0,17769,48.115958714632704,1,2,64.8,0,13.86649197488732,46.812760780535015,1.5773556060664804e+20,3.0076190121032873e+18,0.01906747597394044,8.002656254081806e+19,2.2204883264158925e+18,0.027746891231062415,3642534457.149841,231731260.25749573,0.0636181381352855,0.0037168308434797964,0.019207472313004667,3.412652054320982e-05,3.7378414694047526e-08,8.800561820782215e-09,1.4338332596633778e-05
7112,3.0,17978,53.769937478602365,1,2,64.8,0,23.0595508567147,39.80214863824036,1.731603496153631e+20,3.262584767320663e+18,0.018841407831341087,8.355290112020521e+19,2.3528961822764795e+18,0.02816055637483412,4120753970.6229134,250506483.92541194,0.060791419655550114,0.0036820161957055557,0.019204812385044456,3.5735560126724777e-05,1.0823349965326963e-07,2.2815975709891334e-08,1.622342273160797e-05
7154,3.0,4034,89.4519480124486,1,2,64.8,0,44.101062072920016,67.46390305188466,1.2672209280436878e+20,2.7239116457216717e+18,0.02149515988444727,4.609817666311714e+19,1.706358703764046e+18,0.03701575262366706,3285904556.8449945,221229871.38279474,0.06732693161216209,0.003743954215926993,0.01922628838154073,1.7215075238917192e-05,5.326409733269649e-09,6.093974545665319e-09,1.2951780288891231e-05
7205,3.0,10177,58.508359128675735,1,2,64.8,0,38.68403927906674,49.93177624537603,1.1954930373773625e+20,2.5401727301432207e+18,0.02124790902769101,5.7465165396289176e+19,1.8239147728751447e+18,0.03173948530900642,3019814855.9761753,204208268.8788739,0.06762277775895709,0.003764902704733991,0.01922209038880626,2.1124538828704765e-05,7.341551724915841e-09,2.3031306698002892e-09,1.188349674377563e-05
7206,3.0,11463,57.110420109657404,0,1,0.0,7,41.182263397113694,74.36868723928342,0.0,0.0,0.020436876191784997,0.0,0.0,0.029755763097910774,0.0,0.0,0.06606790357578647,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
7243,3.0,12353,51.4166719031588,1,2,64.8,0,33.15340870265594,46.40533923652612,1.2922111087001949e+20,2.61771283837813e+18,0.02025762524988062,6.404453521754947e+19,1.912180871892719e+18,0.029857049713880097,3138685328.875944,205452975.32320607,0.06545829026982608,0.0037546686320340493,0.01921656294491634,2.602355607188009e-05,3.527778744980798e-08,5.848684182271579e-10,1.2362936296342788e-05
7258,3.0,13068,53.40986181475685,1,2,64.8,0,38.07970466523794,17.665260228696738,1.4985738007193908e+20,3.003481631295831e+18,0.020042267053207583,7.41440571795623e+19,2.1948723053547494e+18,0.029602808220208415,3555456961.97926,234864412.51748222,0.06605744775679617,0.003723434416067943,0.0192173835378808,2.5027917480844193e-05,1.374145975189553e-08,1.9222782456337637e-08,1.401526795350841e-05
7283,3.0,18038,50.55831471251811,1,2,64.8,0,15.434359243862344,,1.7549646516414795e+20,3.337284258416871e+18,0.01901624773635978,7.636614400094237e+19,2.1337968104690975e+18,0.027941659728724366,,,,,,,,,
7289,3.0,13672,47.02953408562629,1,2,64.8,0,33.20397619075177,28.15424171758566,1.4058718202970638e+20,2.779268998939593e+18,0.019769007094489793,6.797526040572354e+19,2.0051265526909868e+18,0.029497887036003978,3369197343.534018,220111967.34754202,0.06533068410788374,0.003737890324212752,0.019215840308551103,2.653007156440759e-05,3.414204592810532e-08,4.364719701500912e-09,1.3261699718713466e-05
7296,3.0,15621,48.470749097356375,1,2,64.8,0,29.06577648764198,13.992748235981033,1.5621274953821628e+20,3.036911695582928e+18,0.01944086961250221,8.12514402486116e+19,2.2641654970902198e+18,0.027866158312546456,3632502237.211688,230953413.90365434,0.06357970314174793,0.0037173401389644246,0.019217204763091526,2.497695986668368e-05,3.568946159707023e-08,1.4601868283235966e-08,1.4295959218928208e-05
7303,3.0,14828,49.56713934917974,1,2,64.8,0,33.78639691274168,18.500358173755796,1.53163879179313e+20,2.9959917121340687e+18,0.019560693606007342,8.02566769306716e+19,2.2427024949767153e+18,0.02794412353895535,3699826527.8813725,235676204.7924852,0.06369925806425314,0.003711132333794736,0.019211587404121603,3.056857113738021e-05,3.512411690795951e-08,1.5127316560887488e-08,1.4571226110366268e-05
7305,3.0,16062,47.25159998102284,1,2,64.8,0,26.157208318645804,36.47259100801083,1.487149362345534e+20,2.8954915342758246e+18,0.019470078847420216,7.55309727391357e+19,2.1359141383624212e+18,0.028278652596456188,3551974690.0050893,224389711.53972125,0.06317322929443502,0.0037241111598601663,0.019214344461596304,2.7815694447658684e-05,3.543284656866475e-08,4.671147059634076e-09,1.399360803827571e-05
7314,3.0,7824,69.92588472962916,1,2,64.8,0,41.97486548444946,64.36790208816537,1.3413667468762317e+20,2.790977020387644e+18,0.02080696444046535,6.480481221085031e+19,2.0323183961197947e+18,0.03136060929406601,3445725456.484641,228760876.03480342,0.06638975708418374,0.0037328480044874616,0.0192174695478041,2.5005601099967804e-05,9.030702530007276e-09,1.1480466060111884e-08,1.3580850811360597e-05
7333,3.0,16862,50.29053630045978,1,2,64.8,0,26.11407313830568,36.929330066905784,1.5584450588024894e+20,3.042897191712609e+18,0.01952521312525944,8.239627488262658e+19,2.2910721229347965e+18,0.027805530361638638,3608848619.1026692,231438263.35380858,0.06413077626164189,0.0037191947740670564,0.019212668657786612,2.8999398707943205e-05,4.179165578393748e-08,1.1660568101935883e-08,1.4219497453783548e-05
7356,3.0,11938,54.89996478858542,1,2,64.8,0,38.66399720979824,49.01328316679414,1.4533093732086356e+20,2.9023650547702743e+18,0.01997073099695486,7.361094657737507e+19,2.1603788457894047e+18,0.02934860841000807,3445834600.2011566,225750483.0488075,0.06551402178027609,0.0037315228987734716,0.019214352971885867,2.814833579906755e-05,1.2249724640821893e-08,1.4869653796880617e-08,1.357892890468664e-05
7480,3.0,13286,50.34078842806313,1,2,64.8,0,34.10653281203496,62.040788817212224,1.2784794138369165e+20,2.5914351568841144e+18,0.020269666674622572,6.551521141573066e+19,1.893363456539325e+18,0.028899600804534915,2891251115.528753,203142553.92872456,0.07026112427165421,0.0037737310536907114,0.019220373579422086,2.268449668343138e-05,7.040254191998173e-09,2.913252870820992e-09,1.138471058740539e-05
7483,3.0,15734,52.144836501711204,1,2,64.8,0,32.63274886335437,,1.5496961743065963e+20,3.0526248872789197e+18,0.01969821528819868,7.205916770019107e+19,2.0751700520185633e+18,0.028798140725861603,,,,,,,,,
7504,3.0,9171,65.29764297519093,1,2,64.8,0,40.51187219241903,25.75588053628783,1.1929553036249634e+20,2.56088381898319e+18,0.021466720598848778,5.797239445627966e+19,1.7994970941034534e+18,0.031040585971665504,2889624980.9685993,200148759.637574,0.06926461425125288,0.0037744898370336575,0.01922374290771736,1.9605645706832295e-05,1.182520334247302e-08,3.0007732200380847e-09,1.1375453741998063e-05
7522,3.0,15975,45.12795265905183,1,2,64.8,0,26.135972046449726,58.73538418994134,1.554339413650221e+20,3.0045034102733317e+18,0.01932977690643214,7.558783309152838e+19,2.1688716477113262e+18,0.028693396265045277,3748526706.2694526,230762539.471283,0.06156086312132446,0.00370894130992212,0.019208142546186323,3.351036236111742e-05,2.382197615370867e-08,7.517976447597669e-09,1.4762516288307367e-05
7544,3.0,17681,48.168476836183686,1,2,64.8,0,15.966516182635933,11.491969634089786,1.526190514780962e+20,2.9523914166135076e+18,0.01934484186620196,7.42804331295103e+19,2.1125945734504195e+18,0.028440795031001546,3523129170.5024667,223801190.91370192,0.0635234134437891,0.0037257480852260863,0.019213205974947706,2.8989308141554458e-05,2.3145536029922103e-08,3.570982349201709e-09,1.3881690746204485e-05
7548,3.0,5579,79.1838774784563,1,2,64.8,0,40.8658975505421,47.11082391869524,1.1471457865104046e+20,2.48336564828422e+18,0.021648213134605764,4.810538253906669e+19,1.6815603351132677e+18,0.03495576266850517,2847437376.1326995,202430923.2318958,0.07109231793073924,0.0037774066637287986,0.019224874174560223,1.864376012764583e-05,9.598404604129007e-09,3.991779476608744e-09,1.1232984017857068e-05
7559,3.0,10987,60.96372627232035,0,1,0.0,7,44.52723123905876,81.57922576460577,0.0,0.0,0.02046017778574111,0.0,0.0,0.03012470108160511,0.0,0.0,0.06671211629207546,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
7587,3.0,17306,46.633513972930174,1,2,64.8,0,17.200668922966155,41.60630085442567,1.5462503972163066e+20,2.971073987878595e+18,0.019214701533641503,7.65982368055888e+19,2.1552245227167764e+18,0.02813673803206298,3657572190.1940327,228370757.1655587,0.062437798979831954,0.003715184952880763,0.01921488247337183,2.7407458665043073e-05,1.1403138178351698e-08,7.319880882431155e-09,1.4400667167299347e-05
7588,3.0,15873,51.094525100942874,1,2,64.8,0,27.2811762828854,,1.542160814049383e+20,3.048299615419771e+18,0.01976641857093743,6.508881775255898e+19,1.9574624944708692e+18,0.030073714073473264,,,,,,,,,
7592,3.0,18373,54.139139432494886,1,2,64.8,0,18.09175706546664,,1.6929227970031344e+20,3.2306838976039235e+18,0.019083468562907786,7.890453793305897e+19,2.19739020521803e+18,0.027848717738924625,,,,,,,,,
7624,3.0,3981,90.25648106372539,1,2,64.8,0,44.775119708514524,12.502698346741273,1.340333934978692e+20,2.853531456076959e+18,0.021289705360793713,5.515999935494886e+19,1.8987134092283333e+18,0.034421925878031834,3289851128.127061,223620531.56569856,0.06797284219149684,0.0037447533124533717,0.01922771564341499,1.5643764920426786e-05,5.7029761909948905e-09,1.1004843075033407e-08,1.2974219501884816e-05
7642,3.0,13817,48.260202521294914,0,1,0.0,7,31.187110790275504,78.89114650751185,0.0,0.0,0.02044080474687574,0.0,0.0,0.0293206762237024,0.0,0.0,0.06527350050447546,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
7675,3.0,17922,51.1229932980405,1,2,64.8,0,18.450417922847297,,1.6820975190660612e+20,3.237563862694865e+18,0.019247182912988506,7.783382141632114e+19,2.1914662875974927e+18,0.02815570721981742,,,,,,,,,
7680,3.0,16719,51.76536227954526,1,2,64.8,0,27.379504809939647,,1.692287608025067e+20,3.213912488354418e+18,0.01899152645870354,7.480593768585129e+19,2.1351293179896223e+18,0.02854224389187034,,,,,,,,,
7684,3.0,11558,59.44117620249949,1,2,64.8,0,42.85984705778545,23.15779536676646,1.4128576184141734e+20,2.8805406851473966e+18,0.02038804652078521,7.412430312458992e+19,2.1924333000907377e+18,0.029577793080977,3477195492.192279,228890191.5603635,0.06582609234203693,0.0037290244808665875,0.019217874464169026,2.469949189557934e-05,3.1623649143202986e-08,1.3097844608345884e-08,1.3714150271716997e-05
7712,3.0,10831,59.940058606312505,0,1,0.0,7,42.371108489630544,74.50963677628232,0.0,0.0,0.020352196062442287,0.0,0.0,0.030255438087901224,0.0,0.0,0.06712877805107788,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
7721,3.0,11573,56.5891638370322,1,2,64.8,0,39.02220429429803,,1.3216610817229724e+20,2.7940151227152553e+18,0.021140178532554357,5.7430007047831675e+19,1.804840128546042e+18,0.031426778809949416,,,,,,,,,
7759,3.0,9464,62.029686081077685,0,1,0.0,7,39.12526856901712,77.38491335617964,0.0,0.0,0.021132907204785653,0.0,0.0,0.031361801285070004,0.0,0.0,0.06654812344091893,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
7762,3.0,17277,41.09553358246964,1,2,64.8,0,7.721265391807351,19.523309815217097,1.398680944998501e+20,2.714680943263612e+18,0.019408864852066183,7.249642034676715e+19,2.038389480520628e+18,0.028117105241480058,3229765742.8241453,207577599.74076974,0.06427017197825048,0.0037484138039352217,0.01921808206605459,2.4768890410472944e-05,1.290256456692744e-08,1.2368645426888664e-09,1.2703067667535151e-05
7764,3.0,3105,98.24039023128037,1,2,64.8,0,42.16348351020485,9.062275566512682,1.1496445180567249e+20,2.51756749692469e+18,0.02189866047619835,3.977474569034701e+19,1.5343025944686804e+18,0.03857479332271488,2906100546.108879,198670715.03710797,0.06836333151071389,0.0037732420020830126,0.019229403935410765,1.4531016708084833e-05,3.830144406021067e-09,1.9684179843757013e-09,1.1441433400499646e-05
7779,3.0,10846,60.40148528305818,1,2,64.8,0,41.87675141167563,44.478502945673334,1.4005422637651898e+20,2.89688477173441e+18,0.02068402251529692,7.29238108984463e+19,2.1178951111705966e+18,0.02904257313321128,3495578000.5450754,225143740.48475942,0.0644081580927824,0.003728041691949945,0.01921815216687047,2.459673168790471e-05,8.440808681668402e-09,8.620502651291323e-09,1.37834478783382e-05
7816,3.0,4665,88.57495597921788,1,2,64.8,0,43.74911250986651,25.02764273487216,1.2754729482896204e+20,2.7397516769936916e+18,0.021480280555284493,4.97271316534214e+19,1.7713292906676296e+18,0.035620982585786366,3351513191.7023797,226229160.47078097,0.0675006027220407,0.0037402762233694604,0.019222632760411966,2.0617273559282427e-05,1.2746787797614532e-08,6.865152424086841e-09,1.3196943659004233e-05
7821,3.0,13071,48.44439405205718,1,2,64.8,0,33.35031761529101,12.81689378287597,1.2911267805021536e+20,2.636541085978381e+18,0.020420466260896237,6.439240397295952e+19,1.9309668289498104e+18,0.029987494018093915,3045800338.5305815,203357671.74594232,0.06676657992757673,0.0037607950744294816,0.019222314077375246,2.074889357355109e-05,1.8005555226400597e-08,6.82698017192473e-10,1.200431767002473e-05
7848,3.0,15810,44.754469234704786,0,1,0.0,7,25.37845016606052,75.82483213463722,0.0,0.0,0.01967952844405965,0.0,0.0,0.02847072390201505,0.0,0.0,0.064832194715959,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
7852,3.0,18557,54.16050325273696,1,2,64.8,0,16.551324237186744,48.96474069518377,1.69773474093822e+20,3.1661810970677473e+18,0.018649445173737914,8.104380172953762e+19,2.2688658329219174e+18,0.027995550362921777,3892122251.433618,240857655.27674925,0.06188337357287072,0.003697689289380892,0.019206238265077134,3.483715976001825e-05,3.846750875932245e-08,1.5907217805073907e-08,1.5332450406976982e-05
7855,3.0,18739,51.448206371867634,1,2,64.8,0,5.611387158920183,,1.794673114679212e+20,3.3927108052832527e+18,0.018904338497819872,8.082893685520268e+19,2.2426633590945326e+18,0.027745798056357587,,,,,,,,,
